IncidentID,Case Number,DateID,CrimeTypeID,LocationID,Arrest,Domestic,Location Description Encoded
9265316,HW409921,229705,10,389941,False,False,125
8480287,HV157063,48621,39,86170,True,False,121
9985780,HY175641,30876,44,51550,False,False,101
8772724,HV447304,114642,142,215346,True,False,125
9176962,HW321907,209171,44,359326,False,False,125
9547529,HX199881,296183,76,472507,True,False,96
9809261,HX458334,358744,21,133705,False,False,125
10624268,HZ376705,550682,32,715853,False,False,109
9309452,HW454190,239784,1,279309,False,True,109
9015261,HW163107,171200,3,305505,False,False,113
9710778,HX360760,335052,32,25674,False,False,109
9942702,HY130915,20394,4,12249,False,False,76
10588883,HZ339525,539931,21,706959,False,False,125
9714202,HX364520,336037,4,44967,False,False,125
9133106,HW277736,198894,7,112938,False,False,113
9227632,HW374439,221338,53,377526,False,False,121
9776917,HX426832,351281,1,537776,False,True,125
9489937,HX143151,282823,82,458044,False,True,17
10481099,HZ220858,425864,39,618589,True,False,135
10594199,HZ345647,543149,17,462410,False,True,32
8660100,HV335040,89382,35,156165,False,False,125
10222707,HY409345,439847,44,629812,False,True,15
8958237,HW107625,157812,1,286094,False,True,17
10688495,HZ442743,569187,69,731435,True,False,121
9618768,HX268777,307335,10,492173,False,False,125
9535903,HX184676,293712,22,52931,True,False,122
8607054,HV280678,77366,10,69296,False,False,101
10750758,HZ513057,588404,11,63316,False,False,17
9879088,HX529722,376065,8,564791,False,False,125
9179514,HW324575,209751,32,360258,False,False,109
8639684,HV314354,84840,26,157355,False,False,121
10326268,HY516694,470076,21,655104,False,False,125
8453598,HV131211,42265,39,57503,True,False,109
10197653,HY385463,432213,3,279220,False,False,127
10052818,HY241439,396509,8,587231,False,False,125
8820018,HV493323,125287,109,234208,True,False,111
9810200,HX459230,359011,21,546695,False,False,112
9551949,HX203981,297266,1,473694,False,True,17
9267843,HW412749,230233,4,390971,False,False,125
10665633,HZ416305,562012,90,404577,False,False,96
9930406,HY119345,17533,3,28448,True,False,113
9961038,HY149593,22142,4,41468,False,False,109
8448371,HV126204,41063,87,66579,True,False,121
8873917,HV547531,137863,44,255123,False,False,125
10423024,HZ161439,498545,4,519083,False,False,125
10521381,HZ263491,4189,11,6899,False,False,111
10075485,HY264588,576620,237,120895,True,True,109
8429279,HV107519,36729,296,61892,True,False,72
9432284,HW576146,269025,1,94602,False,False,17
9815193,HX454579,360158,10,548084,False,False,112
9006227,HW153666,168838,1,71076,True,True,17
8678621,HV332794,93531,8,174762,False,False,11
10388606,HZ124595,488966,23,669569,False,False,109
10320741,HY509894,468216,3,111653,False,False,101
10764464,HZ529278,592985,1,747119,False,True,109
8658005,HV332271,88887,4,63194,False,False,96
8982610,HW129796,163023,10,294148,False,False,125
10346088,HY537122,475763,4,659910,False,False,54
9642647,HX293312,319021,28,498827,False,False,15
9739715,HX389786,342318,87,23292,True,False,125
9934700,HY123838,18452,29,19722,False,False,17
9148558,HW294312,202805,121,195844,True,False,44
10366250,HZ102280,482681,43,664869,False,False,113
10400048,HZ136974,490957,16,36131,False,False,17
9428951,HW572891,268292,2,58421,True,False,119
10566151,HZ313804,533841,16,663351,False,True,109
10705634,HZ461728,574499,37,711204,False,False,109
9899154,HX549689,380777,89,21009,True,False,98
9241996,HW387950,224522,1,382310,False,False,121
9808360,HX457565,358313,32,546261,False,False,111
8953783,HW102873,156335,294,284306,False,False,17
8545978,HV221571,63743,124,116066,True,False,125
8748205,HV423179,109083,90,205211,False,False,122
10671643,HZ423145,579584,95,112002,True,False,125
8803947,HV477635,121680,22,198232,True,False,122
10735137,HZ494778,583602,3,743070,False,False,121
8950559,HV622244,155527,35,283128,False,False,121
9492274,HX146469,283564,57,458716,False,True,109
9161057,HW305947,193215,11,354055,False,False,112
9093736,HW237057,189353,98,330825,False,False,110
9467113,HX119954,277348,16,451949,False,False,122
10517044,HZ259145,2940,32,4894,False,False,109
9420768,HW564710,265628,15,439525,False,False,96
10079793,HY268450,404113,8,593955,False,False,112
9557031,HX208806,298453,32,475099,False,False,17
10160909,HY349602,423766,10,614422,False,False,125
9252660,HW397829,226767,10,385631,False,False,125
9276569,HW420500,232222,29,162301,False,False,109
9294169,HW438694,236614,4,399992,False,False,121
9473124,HX125622,278584,4,453563,False,False,125
10038255,HY228126,394460,21,583810,False,False,125
10596885,HZ348227,543856,21,57752,False,False,125
10147307,HY336304,420681,16,611062,True,False,46
9105987,HW250437,192304,32,100994,False,False,109
8505283,HV182144,54699,90,6661,True,False,52
8894406,HV568496,134589,20,113993,False,False,22
8930983,HV602249,150564,39,275492,True,False,15
9193446,HW336089,212974,1,15674,False,True,125
9773576,HX423990,350581,19,536968,False,True,109
10481288,HZ221239,439421,1,295621,True,True,17
9816472,HX466337,360810,14,18677,False,False,17
10275537,HY463348,454695,21,534500,False,False,125
9145842,HW291335,202037,11,7055,False,True,125
9536986,HX190619,290801,16,469982,False,False,17
10271021,HY458854,453297,4,36513,False,False,125
10022775,HY212280,390368,13,4186,False,False,109
8495566,HV172633,52440,21,93530,False,False,125
10401734,HZ138430,491546,1,366146,False,True,32
9957553,HY146340,23848,8,40170,False,False,45
8523388,HV197497,58985,67,106244,False,False,135
9740990,HX391378,342691,4,527748,False,True,17
10439315,HZ178084,503096,32,134583,False,False,109
8981079,HW128349,162777,7,16846,False,False,76
9969639,HY159125,26948,47,2906,True,False,72
9241722,HW387633,224353,11,356655,True,True,17
9834599,HX484384,365177,32,553458,False,False,96
10639617,HZ391443,531199,1,719600,False,True,17
10648330,HZ399008,555453,8,719934,False,False,112
10435662,HZ173279,502087,24,679051,False,False,109
8783103,HV456630,116715,44,90999,False,True,125
9516924,HX172489,289642,150,3060,False,False,87
9570563,HX221224,299810,60,261418,False,True,109
8877842,HV551472,138745,3,170246,False,False,52
10734288,HZ493508,583257,35,742801,False,False,125
9769803,HX421056,349834,39,536165,True,False,121
10417077,HZ154998,496267,21,674963,False,False,125
9706728,HX356612,334219,94,355187,True,False,125
9398489,HW541653,260883,55,9045,False,False,17
9467476,HX120424,277582,3,404387,False,False,109
10619130,HZ372540,549887,4,715477,False,False,109
10090218,HY278311,406749,60,18884,False,True,96
8778989,HV452815,115780,1,37817,False,True,109
8864800,HV538833,135758,74,251749,True,False,96
10237162,HY425154,444178,39,633670,True,False,125
10252931,HY441000,448520,1,637501,True,True,125
10776172,HZ542761,596800,16,127189,False,False,17
9703907,HX354071,333008,14,516554,False,False,109
9886560,HX537237,377561,21,566643,False,False,111
9910772,HX560839,383079,21,572502,False,False,125
9512513,HX167249,284552,11,441393,False,False,125
10406045,HZ142708,493110,22,92,True,False,76
8976246,HW123575,161667,68,17225,False,False,53
10412331,HZ149413,495321,7,674102,False,False,113
9988088,HY178308,31616,76,52672,True,False,125
9895333,HX545567,34851,39,568650,True,False,121
10352478,HY543502,478024,1,661367,False,True,109
10072345,HY260908,402357,4,592038,False,False,125
8496021,HV173170,52623,11,93815,True,False,72
10149411,HY338734,420760,96,586847,False,False,125
8994662,HW141932,165981,76,71525,True,False,121
9005884,HW153254,168719,1,26884,False,True,17
8938006,HV609612,152273,4,278223,False,False,135
9628405,HX255818,310355,16,495027,False,False,37
10073487,HY262078,402775,98,592328,False,False,125
8917282,HV589834,147463,7,271011,False,False,45
10462654,HZ201626,510648,22,16846,False,False,76
10605588,HZ357592,546362,94,31915,True,False,125
8465360,HV103039,35251,20,29442,False,False,109
9051106,HW196581,179255,62,316465,True,False,125
10404973,HZ141242,492655,55,324213,True,True,125
10812417,HZ570069,605445,16,51408,False,False,109
10764106,HZ528748,592845,22,734790,True,False,46
8657453,HV332678,88882,158,165487,True,False,15
10267169,HY454552,452251,7,166780,False,False,109
9966861,HY156161,26251,26,44008,False,True,72
8513707,HV190525,55530,7,101684,False,False,109
8685545,HV360996,95144,3,177928,False,False,51
8527858,HV205311,60089,2,108522,True,False,121
8534817,HV211224,61371,3,111253,True,False,89
9616727,HX266858,312726,8,489014,False,False,125
9013815,HW161911,170934,27,42429,True,False,72
9563349,HX215153,300045,4,476842,False,False,125
10344071,HY534956,475469,29,659359,False,False,32
8674146,HV349061,92484,1,172699,False,True,17
10416776,HZ154690,496038,4,152010,False,False,125
8785841,HV459736,117653,326,220705,False,False,125
10589874,HZ340499,541595,96,708026,False,False,135
9425074,HW568636,267301,39,305772,True,False,125
8550051,HV225957,64828,1,118113,False,True,122
10521440,HZ263080,5914,4,9413,False,False,109
9837076,HX486250,365625,16,544072,False,False,96
10103595,HY292337,409361,20,83718,False,False,96
10518278,HZ260186,3230,33,5429,False,False,111
9503638,HX158345,286356,8,461750,False,False,109
9052256,HW196000,179066,10,316803,False,False,125
10613978,HZ366713,548841,107,714248,True,False,17
10590582,HZ341564,541775,8,394059,False,False,125
10441666,HZ180433,503890,4,100399,False,False,111
10160564,HY349532,423914,1,614362,True,True,121
10107789,HY296080,411002,11,600973,False,False,109
10519625,HZ261549,3727,7,6169,False,False,67
10480244,HZ219761,514110,16,541248,False,False,109
9591624,HX242158,306639,11,194661,False,False,17
9147156,HW292865,202444,142,349594,False,False,125
9370600,HW513443,252888,103,401128,False,False,112
9440807,HW584976,271032,1,296309,True,True,109
10517875,HZ259938,528295,67,697354,False,False,15
9571434,HX222157,301749,22,25681,True,False,63
10301299,HY489861,462441,23,649049,False,False,109
9982508,HY172222,29652,57,50196,False,False,109
9278773,HW423695,233019,4,372799,False,False,17
10043544,HY231774,395351,1,36878,False,True,17
8706237,HV380422,99217,11,187611,False,False,94
8689626,HV364806,96004,27,21856,True,False,122
10729563,HZ488916,581991,21,741697,False,False,125
9604218,HX253692,308349,7,487929,False,False,110
8656054,HV331429,88603,43,164911,False,False,101
8533360,HV210058,60852,3,110665,False,False,125
9246035,HW391686,225165,4,383516,False,False,125
10518066,HZ260111,3217,7,5400,False,False,17
8470075,HV146844,46067,4,81276,False,False,121
10386163,HZ122665,488349,39,669145,True,False,125
9609391,HX251824,299772,10,489626,False,False,13
9669574,HX319420,325146,16,389216,False,False,122
8724274,HV400578,104075,15,195451,False,False,112
9510411,HX165355,288000,244,23706,True,False,125
8586310,HV260289,72808,85,1100,True,False,119
8560938,HV236168,65208,122,98889,True,False,122
10571330,HZ319174,535129,101,52736,False,False,17
8584916,HV259049,72532,32,133448,False,False,17
10542575,HZ287178,11651,32,16452,False,False,109
9102968,HW070003,190924,32,333936,False,False,111
8781946,HV455168,115838,4,218655,False,False,72
8675993,HV351434,92978,8,173748,False,False,125
9326833,HW470188,243940,69,410247,True,False,125
9279595,HW424353,233180,1,145119,True,True,121
9029516,HW177109,174534,1,310043,False,True,109
9407314,HW550623,262915,16,435285,False,False,109
9335697,HW479290,246072,59,101210,False,False,17
9735918,HX385879,341356,121,4009,True,False,57
10182813,HY370499,429009,4,619745,False,False,109
8479481,HV156032,48416,10,85701,False,False,125
9962646,HY151649,25181,3,42260,False,False,113
9704070,HX354450,333685,2,331036,True,False,125
9484201,HX137631,281628,8,456617,False,False,96
9451614,HX103363,273442,10,448080,False,False,125
8454802,HV132256,42470,76,73944,True,False,125
8715863,HV391427,101820,21,191705,False,False,125
9954136,HY142435,22985,39,38524,True,False,125
9006730,HW154331,168993,8,302553,False,False,112
8434508,HV112592,37950,87,64505,True,False,121
9871647,HX522041,374078,1,562864,False,True,96
9762557,HX412445,347737,4,20875,False,False,72
9233489,HW379459,222590,58,209602,False,False,125
10111142,HY299882,411975,21,601879,False,False,135
9898976,HX549435,362915,14,86516,False,False,17
9202548,HW347825,214952,53,368399,False,False,125
9274379,HW418568,231617,21,28955,False,False,101
10381292,HZ117316,486851,8,668009,False,False,101
10436564,HZ174149,502368,69,679279,True,False,125
10069909,HY258445,401103,7,568723,False,False,17
10224723,HY411614,440457,124,628587,True,False,15
8852677,HV525949,132750,3,246587,False,False,96
10157475,HY329829,418614,22,339603,True,False,13
10305450,HY494415,463741,7,543837,False,False,113
10235617,HY423832,443804,11,633351,True,False,54
8556226,HV231782,66202,16,120853,False,False,109
9094230,HW238650,189537,1,331042,False,True,121
9814717,HX463869,360105,29,547912,False,False,17
8854104,HV527645,133197,1,247330,True,True,121
10708548,HZ465439,575310,13,736468,False,False,112
9425302,HW568757,267136,4,257291,False,False,17
10422448,HZ160858,496979,21,675442,False,False,111
8672922,HV347542,92148,39,172009,True,False,125
9283279,HW427454,233961,9,396197,False,False,111
10346545,HY537734,475684,4,660009,False,False,135
10701052,HZ456473,572905,5,97557,False,False,125
9127672,HW272344,194820,1,342618,False,True,121
10652885,HZ402461,557688,4,722135,False,False,23
10742082,HZ500990,584958,1,697006,False,True,109
10679166,HZ431827,566213,8,7441,False,False,125
9468221,HX121390,277811,1,342009,True,True,17
9356382,HW500110,251016,10,419862,False,False,125
9644045,HX294989,319465,104,499364,True,True,17
9281491,HW425993,233499,19,395645,False,True,109
9205047,HW350840,215934,27,45418,True,False,122
8693681,HV369546,97043,171,20264,False,False,96
10041424,HY230902,395121,27,192644,True,False,121
9145279,HW290666,194121,7,348777,False,False,122
9019837,HW165936,171860,32,306821,False,False,17
8582580,HV256844,71953,58,132569,False,False,121
10458210,HZ197427,509414,94,12054,True,False,125
10042236,HY231541,395304,43,584650,True,False,17
10657237,HZ406757,559383,11,723328,False,True,109
10105269,HY293953,29041,40,600425,False,False,96
9579209,HX229848,303522,22,1515,False,False,46
8813782,HV487102,123777,10,78038,False,False,125
10552502,HZ298940,541511,22,536546,True,False,96
10374106,HZ110473,484962,16,614788,False,False,96
8934875,HV606812,151620,4,2366,True,False,113
8924532,HV596658,148292,24,273489,False,False,96
10130153,HY318808,416261,4,193409,False,False,52
9599071,HX249715,308501,1,486709,False,True,17
8773012,HV447780,114655,35,215526,False,False,121
9176914,HW320608,209154,29,87044,False,False,17
8744514,HV419855,108360,3,203760,False,False,125
9739128,HX388966,342092,185,527024,False,False,96
8810088,HV483341,123053,4,230213,True,False,23
8824684,HV490564,126420,21,43859,False,True,125
8620163,HV293899,80337,2,148607,True,False,121
9202154,HW347357,215115,26,368230,False,False,121
9937523,HY125868,15399,4,31623,False,False,110
8514555,HV191574,56927,11,102154,False,False,121
10390315,HZ127469,489695,3,118305,False,False,113
8537407,HV214326,62106,27,4172,True,False,80
10365679,HZ101274,482455,16,13991,False,False,109
9312700,HW456921,240879,15,35832,False,False,113
9065094,HW209261,182156,16,123950,False,False,17
9984819,HY174373,30592,110,50984,True,False,125
9917187,HY106724,14339,32,23246,False,False,109
10150699,HY340009,421607,3,513006,False,False,125
9878256,HX529182,375619,8,564615,False,False,125
9259333,HW404559,228368,39,388064,True,False,125
9428605,HW572660,268257,82,160472,False,False,125
10765248,HZ530021,593037,8,9528,False,False,113
8753375,HV428432,109983,16,100535,False,False,17
9882024,HX533040,376846,16,554437,False,False,17
8838326,HV511394,129366,29,96216,False,False,17
8481031,HV152381,45005,7,375,True,False,119
8834680,HV507420,128593,76,239644,True,False,125
8509988,HV187091,54248,7,100133,False,False,132
10683981,HZ436710,566718,11,25469,False,True,96
9020087,HW167438,172184,248,302082,False,True,17
10482366,HZ222311,440109,21,96781,False,False,125
9313104,HW457352,240709,4,405994,False,False,125
9164033,HW308999,206138,3,7652,False,False,17
